Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
1987-03-03,59.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-04,60.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-05,61.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-06,64.916664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-07,65.083336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-08,67.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-09,68.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-10,64.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-11,67.958336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-12,62.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-13,76.375,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-14,70.291664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-15,69.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-16,69.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-17,69.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-18,69.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-19,69.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-20,68.125,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-21,64.958336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-22,70.291664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-23,72.916664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-24,68.416664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-25,67.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-26,65.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-27,67.958336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-28,66.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-29,65.166664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-30,63.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-03-31,68.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-01,64.041664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-02,70.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-03,75.666664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-04,86.208336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-05,83.916664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-06,92.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-07,104.166664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-08,104.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-09,109.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-10,109.708336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-11,120.791664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-12,121.208336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-13,105.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-14,117.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-15,141.66667,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-16,177.125,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-17,216.91667,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-18,267.20834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-19,279.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-20,230.54167,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-21,208.91667,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-22,214.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-23,276.58334,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-24,338.04166,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-25,385.95834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-26,407.95834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-27,388.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-28,449.54166,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-29,503.20834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-04-30,541.125,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-01,540.2917,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-02,526.5417,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-03,436.54166,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-04,386.33334,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-05,381.20834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-06,432.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-07,490.16666,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-08,540.1667,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-09,525.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-10,537.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-11,554.0417,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-12,590.875,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-13,667.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-14,734.375,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-15,731.8333,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-16,872.2917,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-17,922.7917,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-18,881.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-19,834.875,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-20,697.0833,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-21,591.9167,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-22,515.3333,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-23,457.08334,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-24,421.95834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-25,394.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-26,392.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-27,374.875,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-28,349.66666,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-29,339.83334,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-30,345.83334,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-05-31,353.16666,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-01,406.66666,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-02,399.54166,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-03,408.625,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-04,429.875,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-05,446.125,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-06,439.95834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-07,471.83334,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-08,507.45834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-09,436.08334,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-10,394.625,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-11,361.54166,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-12,342.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-13,319.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-14,301.29166,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-15,286.45834,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-16,270.91666,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-17,243.125,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-18,225.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-19,211.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-20,200.29167,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-21,201.04167,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-22,194.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-23,185.83333,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-24,177.70833,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-25,162.625,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-26,159.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-27,149.625,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-28,143.625,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-29,147.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-06-30,174.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-01,152.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-02,144.04167,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-03,136.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-04,135.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-05,129.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-06,124.333336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-07,120.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-08,112.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-09,109.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-10,105.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-11,111.416664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-12,107.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-13,102.625,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-14,98.916664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-15,98.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-16,96.458336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-17,101.541664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-18,111.333336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-19,101.291664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-20,100.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-21,114.791664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-22,181.95833,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-23,128.45833,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-24,106.416664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-25,99.541664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-26,106.916664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-27,106.375,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-28,105.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-29,102.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-30,98.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-07-31,100.458336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-01,94.083336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-02,91.125,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-03,88.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-04,84.583336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-05,80.625,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-06,79.916664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-07,77.083336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-08,76.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-09,73.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-10,73.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-11,74.708336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-12,75.541664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-13,69.625,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-14,87.791664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-15,93.958336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-16,98.125,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-17,83.166664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-18,76.875,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-19,74.75,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-20,73.0,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-21,72.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-22,86.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-23,79.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-24,92.875,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-25,102.291664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-26,91.666664,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-27,83.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-28,77.208336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-29,72.5,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-30,70.208336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-08-31,67.833336,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-01,65.25,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-02,64.52,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-03,63.4,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-04,67.72,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-05,67.76,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-06,64.28,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-07,63.36,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-08,62.56,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-09,63.32,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-10,62.32,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-11,62.84,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-12,62.48,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-13,62.32,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-14,62.32,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-15,64.28,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-16,63.8,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-17,63.36,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-18,61.08,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-19,57.2,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-20,57.08,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-21,56.64,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-22,55.68,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-23,55.04,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-24,54.92,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-25,55.16,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-26,55.24,streamflow,10128500,ft3/s,"['A', '[91]']",0
1987-09-27,53.8,streamflow,10128500,ft3/s,"['A', '[91]']",0
